지번주소,도로명주소,도로명우편번호,사업자명,경도,위도
서울특별시 광진구 자양동 52-6,"서울특별시 광진구 뚝섬로24길 3, 지하층 (자양동)",5084,제우스 PC,127.06377699944,37.5362819194909
서울특별시 광진구 화양동 7-3,"서울특별시 광진구 아차산로 229 (화양동, 지하1층)",5018,포포PC방 건대점,127.068990676571,37.540809126931
서울특별시 광진구 중곡동 648-14번지,"서울특별시 광진구 능동로37길 6, 지하1층 (중곡동)",4919,세븐PC,127.079576569907,37.558190113832
서울특별시 광진구 구의동 252-1 천서빌딩,"서울특별시 광진구 자양로22길 24, 천서빌딩 (구의동)",5043,콤마 PC CAFE,127.084750927093,37.5394964725263
서울특별시 광진구 능동 279-5 삼일빌딩 B1호,"서울특별시 광진구 능동로 290, 삼일빌딩 (능동)",4985,쿤자PC방,127.078979184085,37.5555832993412
서울특별시 광진구 자양동 24-30,"서울특별시 광진구 동일로 88, 1층 (자양동)",5071,건대PC,127.063308331095,37.5404019046121
,"서울특별시 광진구 군자로 144, 지층 (군자동)",4998,옥스피시방 세종대점,127.075438283864,37.5543089012887
서울특별시 광진구 구의동 546-11 강변역지너스타워,"서울특별시 광진구 강변역로4길 10, 강변역지너스타워 지하1층 7,8호 (구의동)",5116,맥스피드 PC 동서울터미널점,127.093405063055,37.5353492183772
서울특별시 광진구 화양동,"서울특별시 광진구 능동로 123, 3, 4층 (화양동)",5017,e-sports center 건대점,,
서울특별시 광진구 자양동 1-1번지,"서울특별시 광진구 아차산로 244, 지하1층 (자양동)",5073,5번 출구 피씨방,127.070200722719,37.5397305477366
서울특별시 광진구 군자동 344-1번지 지하1층,"서울특별시 광진구 동일로38길 3 (군자동,지하1층)",,클릭넷(군자),127.069717899651,37.5516234795333
서울특별시 광진구 구의동 246-13,"서울특별시 광진구 아차산로 377, 지하1층 (구의동)",5044,에코스PC방 구의점,127.084759909345,37.537235766975
서울특별시 광진구 자양동 615-27번지 우양빌딩,"서울특별시 광진구 뚝섬로 613, 우양빌딩 지하1층 (자양동)",5063,맵스 PC방,127.077942462278,37.532708250351
